tw_id,createdTime,label,error
1.6655102145383424e+18,2023-06-05T00:09:27.000Z,1,False
1.6655101054780457e+18,2023-06-05T00:09:26.000Z,0,False
1.6655099377520353e+18,2023-06-05T00:09:26.000Z,0,False
1.6655085846484828e+18,2023-06-05T00:04:21.000Z,0,False
1.665508440947454e+18,2023-06-04T23:59:17.000Z,0,False
1.6655081117408174e+18,2023-06-04T23:59:17.000Z,0,False
1.665507506376831e+18,2023-06-04T23:59:16.000Z,0,False
1.6655072976473825e+18,2023-06-04T23:59:16.000Z,0,False
1.6655072711224852e+18,2023-06-04T23:59:15.000Z,0,False
1.6655060461257892e+18,2023-06-04T23:54:11.000Z,0,False
1.6655049946556006e+18,2023-06-04T23:49:07.000Z,0,False
1.6655047938534031e+18,2023-06-04T23:49:07.000Z,0,False
1.6655040708266148e+18,2023-06-04T23:44:03.000Z,1,False
1.6655039398176236e+18,2023-06-04T23:44:02.000Z,0,False
1.6655036158915256e+18,2023-06-04T23:44:02.000Z,1,False
1.6655034025733243e+18,2023-06-04T23:38:58.000Z,0,False
1.6655033379181527e+18,2023-06-04T23:38:57.000Z,1,False
1.665502758307242e+18,2023-06-04T23:38:57.000Z,0,False
1.6655026352967844e+18,2023-06-04T23:38:56.000Z,0,False
1.665501279911592e+18,2023-06-04T23:33:52.000Z,0,False
1.6655011764255089e+18,2023-06-04T23:33:51.000Z,0,False
1.6654996532808663e+18,2023-06-04T23:28:47.000Z,0,False
1.6654992811286528e+18,2023-06-04T23:23:43.000Z,0,False
1.6654987565848123e+18,2023-06-04T23:23:43.000Z,0,False
1.6654980962545582e+18,2023-06-04T23:18:38.000Z,0,False
1.6654974310169846e+18,2023-06-04T23:18:38.000Z,0,False
1.6654969022913905e+18,2023-06-04T23:13:34.000Z,0,False
1.6654966973911532e+18,2023-06-04T23:13:33.000Z,0,False
1.6654964618474373e+18,2023-06-04T23:13:33.000Z,0,False
1.6654956967687455e+18,2023-06-04T23:08:28.000Z,1,False
1.6654949895210025e+18,2023-06-04T23:08:28.000Z,0,False
1.665494536741585e+18,2023-06-04T23:08:28.000Z,1,False
1.665494280482222e+18,2023-06-04T23:03:23.000Z,1,False
1.6654939461375508e+18,2023-06-04T23:03:23.000Z,0,False
1.6654935543392338e+18,2023-06-04T23:03:23.000Z,1,False
1.6654924935031685e+18,2023-06-04T22:58:19.000Z,0,False
1.66549196723977e+18,2023-06-04T22:58:18.000Z,0,False
1.6654877152597852e+18,2023-06-04T22:38:03.000Z,0,False
1.6654874393124372e+18,2023-06-04T22:38:03.000Z,0,False
1.6654867724935823e+18,2023-06-04T22:32:57.000Z,0,False
1.6654863945784238e+18,2023-06-04T22:32:57.000Z,0,False
1.665483929825018e+18,2023-06-04T22:22:49.000Z,0,False
1.6654838003258982e+18,2023-06-04T22:22:49.000Z,0,False
1.6654824712305623e+18,2023-06-04T22:17:44.000Z,0,False
1.6654823819799716e+18,2023-06-04T22:17:44.000Z,0,False
1.6654816799080776e+18,2023-06-04T22:12:40.000Z,0,False
1.6654806720420127e+18,2023-06-04T22:12:39.000Z,0,False
1.6654805685601403e+18,2023-06-04T22:12:39.000Z,1,False
1.665480490038489e+18,2023-06-04T22:12:39.000Z,0,False
1.6654804630649897e+18,2023-06-04T22:12:38.000Z,0,False
1.665479030697599e+18,2023-06-04T22:02:30.000Z,0,False
1.665478820504191e+18,2023-06-04T22:02:30.000Z,0,False
1.665476368547578e+18,2023-06-04T21:52:21.000Z,0,False
1.6654757732374364e+18,2023-06-04T21:52:21.000Z,0,False
1.6654757290882908e+18,2023-06-04T21:52:20.000Z,0,False
1.6654754390143222e+18,2023-06-04T21:52:20.000Z,0,False
1.6654747059716178e+18,2023-06-04T21:47:16.000Z,0,False
1.6654739762718843e+18,2023-06-04T21:42:12.000Z,0,False
1.665473811779666e+18,2023-06-04T21:42:11.000Z,0,False
1.665473652660347e+18,2023-06-04T21:42:11.000Z,0,False
1.6654732521881231e+18,2023-06-04T21:42:10.000Z,0,False
1.6654729446281953e+18,2023-06-04T21:42:10.000Z,1,False
1.6654723691739054e+18,2023-06-04T21:37:05.000Z,0,False
1.6654715464569815e+18,2023-06-04T21:37:04.000Z,0,False
1.6654700728092017e+18,2023-06-04T21:26:55.000Z,0,False
1.665469903694905e+18,2023-06-04T21:26:54.000Z,1,False
1.6654698772289044e+18,2023-06-04T21:26:54.000Z,1,False
1.665469861965734e+18,2023-06-04T21:26:53.000Z,0,False
1.6654683574101606e+18,2023-06-04T21:21:49.000Z,0,False
1.6654682547378012e+18,2023-06-04T21:21:49.000Z,0,False
1.665466692716077e+18,2023-06-04T21:16:45.000Z,0,False
1.6654661973939405e+18,2023-06-04T21:11:41.000Z,0,False
1.6654660002071675e+18,2023-06-04T21:11:41.000Z,0,False
1.6654646445033062e+18,2023-06-04T21:06:37.000Z,0,False
1.6654635091429745e+18,2023-06-04T21:01:33.000Z,0,False
1.66546238498159e+18,2023-06-04T20:56:29.000Z,0,False
1.6654622917546312e+18,2023-06-04T20:56:29.000Z,0,False
1.6654618828435456e+18,2023-06-04T20:56:29.000Z,0,False
1.6654618628912333e+18,2023-06-04T20:56:28.000Z,0,False
1.6654611618677883e+18,2023-06-04T20:51:24.000Z,0,False
1.665460664226177e+18,2023-06-04T20:51:24.000Z,0,False
1.6654604402335416e+18,2023-06-04T20:51:23.000Z,0,False
1.6654603659693015e+18,2023-06-04T20:51:23.000Z,0,False
1.665460125006545e+18,2023-06-04T20:51:22.000Z,0,False
1.6654582469229527e+18,2023-06-04T20:41:15.000Z,0,False
1.6654575789590446e+18,2023-06-04T20:41:14.000Z,0,False
1.6654573974589522e+18,2023-06-04T20:36:10.000Z,1,False
1.6654572320020726e+18,2023-06-04T20:36:09.000Z,0,False
1.6654571027545702e+18,2023-06-04T20:36:09.000Z,0,False
1.6654570849414513e+18,2023-06-04T20:36:09.000Z,0,False
1.6654570061304832e+18,2023-06-04T20:36:08.000Z,0,False
1.665456085480665e+18,2023-06-04T20:31:04.000Z,0,False
1.665455051551146e+18,2023-06-04T20:31:03.000Z,0,False
1.665454988875686e+18,2023-06-04T20:31:02.000Z,0,False
1.665454225827025e+18,2023-06-04T20:25:58.000Z,0,False
1.665454095103144e+18,2023-06-04T20:25:58.000Z,0,False
1.6654538352911155e+18,2023-06-04T20:25:57.000Z,0,False
1.665453725425496e+18,2023-06-04T20:25:57.000Z,0,False
1.665453238349357e+18,2023-06-04T20:20:53.000Z,0,False
1.6654530809874596e+18,2023-06-04T20:20:52.000Z,0,False
1.6654524809797755e+18,2023-06-04T20:20:52.000Z,0,False
1.665450773994455e+18,2023-06-04T20:15:48.000Z,0,False
1.665450170861994e+18,2023-06-04T20:10:44.000Z,0,False
1.6654492214938624e+18,2023-06-04T20:05:40.000Z,0,False
1.6654486965011333e+18,2023-06-04T20:05:39.000Z,0,False
1.6654467978236846e+18,2023-06-04T19:55:32.000Z,0,False
1.6654458421221458e+18,2023-06-04T19:50:28.000Z,0,False
1.66544579957094e+18,2023-06-04T19:50:27.000Z,0,False
1.665445756969386e+18,2023-06-04T19:50:27.000Z,0,False
1.6654456983707853e+18,2023-06-04T19:50:27.000Z,0,False
1.6654452462331945e+18,2023-06-04T19:50:26.000Z,0,False
1.6654451681100022e+18,2023-06-04T19:50:26.000Z,0,False
1.6654450361865626e+18,2023-06-04T19:50:25.000Z,0,False
1.6654449823526502e+18,2023-06-04T19:50:25.000Z,0,False
1.66544436241784e+18,2023-06-04T19:45:21.000Z,0,False
1.6654442749916856e+18,2023-06-04T19:45:20.000Z,0,False
1.665443027865809e+18,2023-06-04T19:40:16.000Z,0,False
1.6654426971533353e+18,2023-06-04T19:40:16.000Z,0,False
1.6654413504209224e+18,2023-06-04T19:35:12.000Z,0,False
1.6654409631692472e+18,2023-06-04T19:35:12.000Z,0,False
1.6654409417699942e+18,2023-06-04T19:35:11.000Z,0,False
1.6654404797505208e+18,2023-06-04T19:30:07.000Z,0,False
1.6654390612286177e+18,2023-06-04T19:25:03.000Z,0,False
1.66543894941687e+18,2023-06-04T19:25:03.000Z,0,False
1.665438724497322e+18,2023-06-04T19:25:02.000Z,0,False
1.6654367119024087e+18,2023-06-04T19:14:55.000Z,1,False
1.6654363961680568e+18,2023-06-04T19:14:54.000Z,0,False
1.6654347492408525e+18,2023-06-04T19:09:50.000Z,0,False
1.6654336736115057e+18,2023-06-04T19:04:47.000Z,0,False
1.6654335117995418e+18,2023-06-04T19:04:46.000Z,0,False
1.6654309444450796e+18,2023-06-04T18:54:39.000Z,0,False
1.665430010155475e+18,2023-06-04T18:49:35.000Z,0,False
1.665426992764797e+18,2023-06-04T18:39:28.000Z,0,False
1.6654267401670246e+18,2023-06-04T18:34:25.000Z,0,False
1.66542630044459e+18,2023-06-04T18:34:24.000Z,0,False
1.6654260127153316e+18,2023-06-04T18:34:24.000Z,0,False
1.665425473046823e+18,2023-06-04T18:29:20.000Z,0,False
1.665425149279994e+18,2023-06-04T18:29:20.000Z,0,False
1.665423543859925e+18,2023-06-04T18:24:16.000Z,0,False
1.6654227802070712e+18,2023-06-04T18:19:12.000Z,1,False
1.6654185753167626e+18,2023-06-04T18:04:01.000Z,0,False
1.6654160904726446e+18,2023-06-04T17:53:54.000Z,0,False
1.665415961472557e+18,2023-06-04T17:53:53.000Z,0,False
1.6654159612963717e+18,2023-06-04T17:53:53.000Z,0,False
1.6654146996079045e+18,2023-06-04T17:48:49.000Z,0,False
1.6654145155198812e+18,2023-06-04T17:48:48.000Z,0,False
1.665413928094933e+18,2023-06-04T17:43:45.000Z,0,False
1.665413483788116e+18,2023-06-04T17:43:44.000Z,0,False
1.6654133165193626e+18,2023-06-04T17:43:44.000Z,0,False
1.6654129519882158e+18,2023-06-04T17:43:43.000Z,0,False
1.6654119406407516e+18,2023-06-04T17:38:39.000Z,0,False
1.6654117150879744e+18,2023-06-04T17:38:39.000Z,0,False
1.6654111272059412e+18,2023-06-04T17:33:35.000Z,0,False
1.665410908502278e+18,2023-06-04T17:33:35.000Z,0,False
1.6654106981159404e+18,2023-06-04T17:33:34.000Z,0,False
1.6654104756249395e+18,2023-06-04T17:33:34.000Z,0,False
1.6654094663831716e+18,2023-06-04T17:28:30.000Z,0,False
1.665409454039335e+18,2023-06-04T17:28:29.000Z,0,False
1.6654092037106196e+18,2023-06-04T17:28:29.000Z,0,False
1.665409106004308e+18,2023-06-04T17:28:28.000Z,0,False
1.665408379336917e+18,2023-06-04T17:23:25.000Z,0,False
1.6654064950417613e+18,2023-06-04T17:18:21.000Z,0,False
1.665405992538964e+18,2023-06-04T17:13:17.000Z,0,False
1.6654058947654697e+18,2023-06-04T17:13:16.000Z,0,False
1.6654049940177142e+18,2023-06-04T17:08:13.000Z,0,False
1.6654041151978742e+18,2023-06-04T17:08:12.000Z,0,False
1.6654032672982385e+18,2023-06-04T17:03:08.000Z,0,False
1.6654027888372244e+18,2023-06-04T17:03:08.000Z,0,False
1.6654023199770337e+18,2023-06-04T16:58:04.000Z,0,False
1.6654021498434765e+18,2023-06-04T16:58:04.000Z,0,False
1.66540169500058e+18,2023-06-04T16:58:03.000Z,0,False
1.6654007486986445e+18,2023-06-04T16:52:59.000Z,0,False
1.665399613812101e+18,2023-06-04T16:47:55.000Z,0,False
1.665399049225134e+18,2023-06-04T16:47:55.000Z,0,False
1.6653979410397716e+18,2023-06-04T16:42:51.000Z,0,False
1.665396260906451e+18,2023-06-04T16:37:48.000Z,0,False
1.665395583173927e+18,2023-06-04T16:32:44.000Z,0,False
1.6653955119002214e+18,2023-06-04T16:32:44.000Z,0,False
1.6653945838264934e+18,2023-06-04T16:27:41.000Z,0,False
1.6653941415036027e+18,2023-06-04T16:27:40.000Z,0,False
1.6653938582160753e+18,2023-06-04T16:27:40.000Z,0,False
1.665393577160061e+18,2023-06-04T16:22:36.000Z,0,False
1.665392723350651e+18,2023-06-04T16:22:36.000Z,0,False
1.665392505867719e+18,2023-06-04T16:22:35.000Z,0,False
1.6653921329814897e+18,2023-06-04T16:17:32.000Z,0,False
1.665392026571907e+18,2023-06-04T16:17:32.000Z,0,False
1.665391540179546e+18,2023-06-04T16:17:31.000Z,0,False
1.6653904762104463e+18,2023-06-04T16:12:28.000Z,0,False
1.665390089269117e+18,2023-06-04T16:12:27.000Z,0,False
1.6653892131629056e+18,2023-06-04T16:07:23.000Z,0,False
1.6653891216682598e+18,2023-06-04T16:07:21.000Z,0,False
1.6653887601402184e+18,2023-06-04T16:07:18.000Z,0,False
1.6653879492974182e+18,2023-06-04T16:02:13.000Z,0,False
1.6653872509751214e+18,2023-06-04T16:02:13.000Z,0,False
1.66538690044885e+18,2023-06-04T15:57:09.000Z,0,False
1.6653848870108774e+18,2023-06-04T15:52:05.000Z,0,False
1.6653837939332874e+18,2023-06-04T15:47:02.000Z,0,False
1.6653830339967058e+18,2023-06-04T15:41:58.000Z,1,False
1.6653822924144968e+18,2023-06-04T15:41:58.000Z,0,False
1.6653820879589048e+18,2023-06-04T15:36:54.000Z,0,False
1.66538208720393e+18,2023-06-04T15:36:52.000Z,0,False
1.6653819366200975e+18,2023-06-04T15:36:51.000Z,0,False
1.665381000761811e+18,2023-06-04T15:36:49.000Z,0,False
1.6653786297049866e+18,2023-06-04T15:26:41.000Z,0,False
1.6653781961481748e+18,2023-06-04T15:21:38.000Z,0,False
1.6653776922570752e+18,2023-06-04T15:21:37.000Z,0,False
1.6653776216291942e+18,2023-06-04T15:21:37.000Z,0,False
1.6653750393933537e+18,2023-06-04T15:11:30.000Z,0,False
1.6653747053336986e+18,2023-06-04T15:11:30.000Z,0,False
1.6653739202020434e+18,2023-06-04T15:06:26.000Z,1,False
1.6653737290969088e+18,2023-06-04T15:06:26.000Z,0,False
1.6653736002520596e+18,2023-06-04T15:06:26.000Z,0,False
1.66537167090167e+18,2023-06-04T14:56:19.000Z,1,False
1.6653714244190945e+18,2023-06-04T14:56:19.000Z,0,False
1.6653672555535483e+18,2023-06-04T14:41:09.000Z,1,False
1.6653668896551404e+18,2023-06-04T14:41:09.000Z,0,False
1.6653657817213583e+18,2023-06-04T14:36:05.000Z,0,False
1.6653641531821711e+18,2023-06-04T14:25:59.000Z,0,False
1.6653630298384466e+18,2023-06-04T14:25:58.000Z,1,False
1.66536285262916e+18,2023-06-04T14:20:55.000Z,0,False
1.6653616162951455e+18,2023-06-04T14:15:52.000Z,0,False
1.6653614206265672e+18,2023-06-04T14:15:51.000Z,0,False
1.6653602113248543e+18,2023-06-04T14:10:47.000Z,0,False
1.6653590945998277e+18,2023-06-04T14:05:44.000Z,0,False
1.665358268942758e+18,2023-06-04T14:05:43.000Z,0,False
1.6653578105850102e+18,2023-06-04T14:00:40.000Z,0,False
1.6653572036146463e+18,2023-06-04T14:00:40.000Z,0,False
1.6653552155396956e+18,2023-06-04T13:50:33.000Z,0,False
1.6653548207509217e+18,2023-06-04T13:50:33.000Z,0,False
1.6653547918689444e+18,2023-06-04T13:50:32.000Z,0,False
1.6653544574108303e+18,2023-06-04T13:50:32.000Z,0,False
1.6653543611307008e+18,2023-06-04T13:50:31.000Z,0,False
1.665354052467671e+18,2023-06-04T13:45:28.000Z,0,False
1.6653537907472955e+18,2023-06-04T13:45:27.000Z,0,False
1.6653529914135265e+18,2023-06-04T13:45:27.000Z,0,False
1.6653528505981583e+18,2023-06-04T13:45:26.000Z,0,False
1.665350558641795e+18,2023-06-04T13:35:20.000Z,0,False
1.6653489304967578e+18,2023-06-04T13:25:13.000Z,0,False
1.665348864704934e+18,2023-06-04T13:25:12.000Z,0,False
1.6653473148383846e+18,2023-06-04T13:20:09.000Z,0,False
1.665346867666772e+18,2023-06-04T13:20:09.000Z,0,False
1.6653432813523968e+18,2023-06-04T13:04:59.000Z,0,False
1.6653431444251443e+18,2023-06-04T13:04:59.000Z,0,False
1.6653430206511675e+18,2023-06-04T13:04:58.000Z,0,False
1.6653411563124572e+18,2023-06-04T12:54:52.000Z,0,False
1.6653410370432287e+18,2023-06-04T12:54:52.000Z,0,False
1.665340222702252e+18,2023-06-04T12:54:51.000Z,0,False
1.6653367858937285e+18,2023-06-04T12:39:42.000Z,0,False
1.6653361231852997e+18,2023-06-04T12:34:39.000Z,1,False
1.6653347319473605e+18,2023-06-04T12:29:35.000Z,1,False
1.6653334189246218e+18,2023-06-04T12:24:32.000Z,0,False
1.665332229453562e+18,2023-06-04T12:19:29.000Z,0,False
1.6653292105822372e+18,2023-06-04T12:09:20.000Z,0,False
1.6653289692672614e+18,2023-06-04T12:09:19.000Z,0,False
1.6653287314963702e+18,2023-06-04T12:09:18.000Z,0,False
1.6653271907061924e+18,2023-06-04T11:59:12.000Z,0,False
1.6653269290738975e+18,2023-06-04T11:59:12.000Z,0,False
1.6653261895887544e+18,2023-06-04T11:59:11.000Z,0,False
1.665326155648385e+18,2023-06-04T11:59:11.000Z,0,False
1.665324670143406e+18,2023-06-04T11:49:04.000Z,0,False
1.6653237780778598e+18,2023-06-04T11:49:04.000Z,1,False
1.6653229127426048e+18,2023-06-04T11:44:00.000Z,0,False
1.6653211889256038e+18,2023-06-04T11:38:57.000Z,0,False
1.665320653795238e+18,2023-06-04T11:33:53.000Z,0,False
1.6653186279968358e+18,2023-06-04T11:28:50.000Z,0,False
1.6653140939919032e+18,2023-06-04T11:08:37.000Z,0,False
1.665312398364885e+18,2023-06-04T11:03:34.000Z,0,False
1.6653116376690483e+18,2023-06-04T10:58:30.000Z,1,False
1.6653093826014986e+18,2023-06-04T10:48:24.000Z,0,False
1.665308847940989e+18,2023-06-04T10:48:23.000Z,0,False
1.6653071172873585e+18,2023-06-04T10:43:20.000Z,0,False
1.6653040394189947e+18,2023-06-04T10:28:10.000Z,1,False
1.665303755552686e+18,2023-06-04T10:28:10.000Z,0,False
1.6653010953573335e+18,2023-06-04T10:18:03.000Z,1,False
1.6652987030731323e+18,2023-06-04T10:07:57.000Z,0,False
1.6652985369282765e+18,2023-06-04T10:07:56.000Z,0,False
1.6652971962526433e+18,2023-06-04T10:02:53.000Z,0,False
1.6652954916833034e+18,2023-06-04T09:52:46.000Z,0,False
1.665294860427903e+18,2023-06-04T09:52:46.000Z,0,False
1.6652948358115328e+18,2023-06-04T09:52:45.000Z,1,False
1.665287008833491e+18,2023-06-04T09:22:27.000Z,0,False
1.6652800768108012e+18,2023-06-04T08:52:08.000Z,0,False
1.6652755597802537e+18,2023-06-04T08:36:59.000Z,0,False
1.6652710585790505e+18,2023-06-04T08:16:45.000Z,0,False
1.6652705176227676e+18,2023-06-04T08:16:45.000Z,0,False
1.665256269341401e+18,2023-06-04T07:21:16.000Z,0,False
1.665254659215303e+18,2023-06-04T07:11:10.000Z,0,False
1.6652504332903877e+18,2023-06-04T06:56:02.000Z,0,False
1.6652422776214487e+18,2023-06-04T06:25:46.000Z,0,False
1.6652390712941036e+18,2023-06-04T06:10:39.000Z,0,False
1.6652382796277023e+18,2023-06-04T06:05:36.000Z,1,False
1.6652359538819564e+18,2023-06-04T06:00:32.000Z,0,False
1.6652334124692603e+18,2023-06-04T05:50:27.000Z,0,False
1.6652311542559375e+18,2023-06-04T05:40:21.000Z,0,False
1.6652301991081083e+18,2023-06-04T05:35:18.000Z,0,False
1.6652277872239247e+18,2023-06-04T05:25:12.000Z,0,False
1.665227572928553e+18,2023-06-04T05:25:12.000Z,0,False
1.6652272632756634e+18,2023-06-04T05:25:11.000Z,0,False
1.6652249881760522e+18,2023-06-04T05:15:06.000Z,0,False
1.665222777643647e+18,2023-06-04T05:05:00.000Z,0,False
1.665220518990037e+18,2023-06-04T04:54:55.000Z,1,False
1.6652179639794235e+18,2023-06-04T04:44:49.000Z,0,False
1.6652171986573394e+18,2023-06-04T04:44:49.000Z,0,False
1.665216952279728e+18,2023-06-04T04:44:49.000Z,0,False
1.6652161406064271e+18,2023-06-04T04:39:46.000Z,1,False
1.6652156929356595e+18,2023-06-04T04:39:45.000Z,0,False
1.6652156088735334e+18,2023-06-04T04:39:45.000Z,0,False
1.6652141780831764e+18,2023-06-04T04:29:39.000Z,0,False
1.665213503966151e+18,2023-06-04T04:29:39.000Z,0,False
1.665213383438639e+18,2023-06-04T04:29:38.000Z,0,False
1.6652118767021425e+18,2023-06-04T04:24:35.000Z,0,False
1.6652117703093617e+18,2023-06-04T04:24:35.000Z,0,False
1.6652114609879e+18,2023-06-04T04:19:32.000Z,0,False
1.6652110904672666e+18,2023-06-04T04:19:31.000Z,1,False
1.6652104979042796e+18,2023-06-04T04:19:31.000Z,0,False
1.665210464379306e+18,2023-06-04T04:19:30.000Z,0,False
1.6652103560488223e+18,2023-06-04T04:14:27.000Z,0,False
1.665208910116995e+18,2023-06-04T04:09:24.000Z,1,False
1.665205162774864e+18,2023-06-04T03:54:17.000Z,0,False
1.6652042028958106e+18,2023-06-04T03:54:16.000Z,0,False
1.6652013081800458e+18,2023-06-04T03:39:08.000Z,0,False
1.6652011421611868e+18,2023-06-04T03:39:08.000Z,0,False
1.6652010687021384e+18,2023-06-04T03:39:08.000Z,0,False
1.6652010451721093e+18,2023-06-04T03:39:07.000Z,0,False
1.6652006624963994e+18,2023-06-04T03:39:07.000Z,0,False
1.6652005781488558e+18,2023-06-04T03:39:06.000Z,0,False
1.665200281129218e+18,2023-06-04T03:39:06.000Z,0,False
1.6651998535408763e+18,2023-06-04T03:34:03.000Z,0,False
1.6651998107799634e+18,2023-06-04T03:34:02.000Z,0,False
1.665199123241349e+18,2023-06-04T03:34:02.000Z,0,False
1.6651990432139264e+18,2023-06-04T03:34:02.000Z,0,False
1.6651969999672238e+18,2023-06-04T03:23:56.000Z,0,False
1.665196547129131e+18,2023-06-04T03:23:56.000Z,0,False
1.6651963085361234e+18,2023-06-04T03:18:53.000Z,0,False
1.6651955572526449e+18,2023-06-04T03:18:52.000Z,0,False
1.6651955128137157e+18,2023-06-04T03:18:52.000Z,0,False
1.6651950630250578e+18,2023-06-04T03:13:49.000Z,0,False
1.665194906531385e+18,2023-06-04T03:13:49.000Z,0,False
1.6651942492628582e+18,2023-06-04T03:13:48.000Z,1,False
1.6651931118138614e+18,2023-06-04T03:08:45.000Z,1,False
1.6651918755888824e+18,2023-06-04T03:03:42.000Z,0,False
1.665165275300262e+18,2023-06-04T01:16:21.000Z,0,True
1.6657917556717076e+18,2023-06-05T18:45:40.000Z,0,False
1.6657899046666732e+18,2023-06-05T18:40:35.000Z,0,False
1.665789693865128e+18,2023-06-05T18:40:34.000Z,0,False
1.6657885724424274e+18,2023-06-05T18:35:28.000Z,0,False
1.665788562975912e+18,2023-06-05T18:35:28.000Z,0,False
1.665787948996911e+18,2023-06-05T18:30:22.000Z,1,False
1.665787646990332e+18,2023-06-05T18:30:21.000Z,0,False
1.6657875234386575e+18,2023-06-05T18:30:20.000Z,0,False
1.665786846893187e+18,2023-06-05T18:25:13.000Z,0,False
1.6657866594414592e+18,2023-06-05T18:25:13.000Z,1,False
1.6657845888015892e+18,2023-06-05T18:20:07.000Z,0,False
1.6657843859399434e+18,2023-06-05T18:20:06.000Z,0,False
1.66578341719833e+18,2023-06-05T18:15:00.000Z,0,False
1.6657826406103654e+18,2023-06-05T18:09:55.000Z,0,False
1.6657823352146903e+18,2023-06-05T18:09:54.000Z,0,False
1.6657817054568817e+18,2023-06-05T18:04:48.000Z,0,False
1.665781701014872e+18,2023-06-05T18:04:48.000Z,0,False
1.6657813666323743e+18,2023-06-05T18:04:47.000Z,0,False
1.6657806352212296e+18,2023-06-05T18:04:47.000Z,0,False
1.6657806252388844e+18,2023-06-05T18:04:47.000Z,0,False
1.6657801967655772e+18,2023-06-05T17:59:41.000Z,0,False
1.6657798147734487e+18,2023-06-05T17:59:40.000Z,0,False
1.6657797333368177e+18,2023-06-05T17:59:40.000Z,0,False
1.665779470937084e+18,2023-06-05T17:59:39.000Z,0,False
1.6657788059846902e+18,2023-06-05T17:54:33.000Z,0,False
1.6657779416518124e+18,2023-06-05T17:54:33.000Z,0,False
1.665777703247573e+18,2023-06-05T17:49:27.000Z,1,False
1.6657775767976755e+18,2023-06-05T17:49:27.000Z,0,False
1.6657773841826734e+18,2023-06-05T17:49:26.000Z,0,False
1.6657765374827192e+18,2023-06-05T17:44:21.000Z,0,False
1.665775487581397e+18,2023-06-05T17:44:20.000Z,0,False
1.6657741517667697e+18,2023-06-05T17:39:14.000Z,0,False
1.6657729749667103e+18,2023-06-05T17:34:09.000Z,0,False
1.665772532761346e+18,2023-06-05T17:29:03.000Z,0,False
1.6657723904695828e+18,2023-06-05T17:29:03.000Z,1,False
1.6657723827940024e+18,2023-06-05T17:29:02.000Z,0,False
1.6657723485475103e+18,2023-06-05T17:29:02.000Z,0,False
1.6657712116478523e+18,2023-06-05T17:23:56.000Z,0,False
1.6657709275549614e+18,2023-06-05T17:23:56.000Z,0,False
1.665770089046573e+18,2023-06-05T17:18:50.000Z,0,False
1.6657686924188385e+18,2023-06-05T17:13:44.000Z,0,False
1.6657675796993595e+18,2023-06-05T17:08:38.000Z,0,False
1.6657671753222308e+18,2023-06-05T17:08:38.000Z,0,False
1.6657662907225457e+18,2023-06-05T17:08:37.000Z,0,False
1.6657659135078154e+18,2023-06-05T17:03:26.000Z,0,False
1.665765793290748e+18,2023-06-05T17:03:26.000Z,0,False
1.6657651582101176e+18,2023-06-05T17:03:25.000Z,0,False
1.6657646278237102e+18,2023-06-05T16:58:19.000Z,0,False
1.66576405394645e+18,2023-06-05T16:58:18.000Z,0,False
1.6657632249085952e+18,2023-06-05T16:53:13.000Z,0,False
1.665763171137618e+18,2023-06-05T16:53:12.000Z,0,False
1.6657617750048113e+18,2023-06-05T16:48:06.000Z,0,False
1.6657612188946514e+18,2023-06-05T16:48:05.000Z,0,False
1.6657611715409633e+18,2023-06-05T16:48:03.000Z,0,False
1.665760856460624e+18,2023-06-05T16:42:57.000Z,1,False
1.6657602014948966e+18,2023-06-05T16:42:56.000Z,0,False
1.665757610497147e+18,2023-06-05T16:32:45.000Z,0,False
1.665757538724266e+18,2023-06-05T16:32:44.000Z,0,False
1.665757405244715e+18,2023-06-05T16:32:44.000Z,0,False
1.6657573743704146e+18,2023-06-05T16:32:43.000Z,0,False
1.6657566851036897e+18,2023-06-05T16:27:38.000Z,0,False
1.6657563913304146e+18,2023-06-05T16:27:37.000Z,0,False
1.665756332173951e+18,2023-06-05T16:27:37.000Z,0,False
1.665755944133722e+18,2023-06-05T16:22:31.000Z,0,False
1.6657559240933376e+18,2023-06-05T16:22:30.000Z,0,False
1.6657555259993866e+18,2023-06-05T16:22:30.000Z,0,False
1.6657552742488965e+18,2023-06-05T16:22:29.000Z,0,False
1.6657551257747292e+18,2023-06-05T16:22:29.000Z,0,False
1.665754706965037e+18,2023-06-05T16:22:28.000Z,0,False
1.665753824689021e+18,2023-06-05T16:17:22.000Z,0,False
1.6657537222180045e+18,2023-06-05T16:17:22.000Z,0,False
1.6657535569288233e+18,2023-06-05T16:17:21.000Z,0,False
1.6657535334072812e+18,2023-06-05T16:17:21.000Z,0,False
1.665753466654937e+18,2023-06-05T16:17:20.000Z,0,False
1.6657534338009498e+18,2023-06-05T16:17:20.000Z,0,False
1.66575318455015e+18,2023-06-05T16:12:14.000Z,0,False
1.665752603119047e+18,2023-06-05T16:12:13.000Z,0,False
1.6657525335857807e+18,2023-06-05T16:12:13.000Z,1,False
1.6657522791342244e+18,2023-06-05T16:12:12.000Z,0,False
1.6657518170393477e+18,2023-06-05T16:07:06.000Z,0,False
1.665750494516478e+18,2023-06-05T16:01:57.000Z,0,False
1.6657502789879808e+18,2023-06-05T16:01:57.000Z,0,False
1.6657488910215905e+18,2023-06-05T15:56:51.000Z,1,False
1.6657486755685745e+18,2023-06-05T15:56:50.000Z,0,False
1.6657486051209462e+18,2023-06-05T15:56:50.000Z,0,False
